Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2000-0-0 2:4:58.640	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.680	-0.0127	-0.0591	0.9956	0.0	0.0	0.0	-3.093	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.740	-0.0127	-0.0586	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.62	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.740	-0.0127	-0.0586	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.62	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.780	-0.0117	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.780	-0.0117	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.820	-0.0127	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.820	-0.0127	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.860	-0.0127	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.59	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:4:58.880	-0.0103	-0.0586	0.9956	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:58.880	-0.0103	-0.0586	0.9956	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:58.880	-0.0103	-0.0586	0.9956	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:58.880	-0.0103	-0.0586	0.9956	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:59.300	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:59.300	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:59.300	-0.0142	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03012	0.004	0.06775
 2000-0-0 2:4:59.640	-0.0142	-0.0591	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03015	0.004	0.06775
 2000-0-0 2:4:59.940	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.802	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.00406	0.06775
 2000-0-0 2:4:59.940	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.802	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.00406	0.06775
 2000-0-0 2:4:59.980	-0.0122	-0.0601	0.9976	0.0	0.0	0.0	-3.093	0.802	7.751	29.54	None	None	None	None	None	None	None	0.99719	-0.03012	0.00406	0.06775
 2000-0-0 2:4:59.980	-0.0122	-0.0601	0.9976	0.0	0.0	0.0	-3.093	0.802	7.751	29.54	None	None	None	None	None	None	None	0.99719	-0.03012	0.00406	0.06775
 2000-0-0 2:5:0.40	-0.0112	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.802	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.00406	0.06775
 2000-0-0 2:5:0.40	-0.0112	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.802	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03012	0.00406	0.06775
 2000-0-0 2:5:0.80	-0.0127	-0.0581	0.9966	0.0	0.0	0.0	-3.093	0.802	7.751	29.59	None	None	None	None	None	None	None	0.99719	-0.03009	0.00406	0.06775
 2000-0-0 2:5:0.80	-0.0127	-0.0581	0.9966	0.0	0.0	0.0	-3.093	0.802	7.751	29.59	None	None	None	None	None	None	None	0.99719	-0.03009	0.00406	0.06775
 2000-0-0 2:5:0.80	-0.0127	-0.0581	0.9966	0.0	0.0	0.0	-3.093	0.802	7.751	29.59	None	None	None	None	None	None	None	0.99719	-0.03009	0.00406	0.06775
 2000-0-0 2:5:0.80	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.802	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03009	0.00406	0.06775
 2000-0-0 2:5:0.80	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.802	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03009	0.00406	0.06775
 2000-0-0 2:5:0.80	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.802	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03009	0.00406	0.06775
 2000-0-0 2:5:0.80	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.802	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03009	0.00406	0.06775
 2000-0-0 2:5:0.80	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.802	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03009	0.00406	0.06775
 2000-0-0 2:5:0.80	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.802	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03009	0.00406	0.06775
 2000-0-0 2:5:0.80	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.802	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03006	0.00406	0.06775
 2000-0-0 2:5:0.80	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.802	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03006	0.00406	0.06775
 2000-0-0 2:5:0.80	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.802	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03006	0.00406	0.06775
 2000-0-0 2:5:0.80	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.802	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03006	0.00406	0.06775
 2000-0-0 2:5:0.80	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.802	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03006	0.00406	0.06775
 2000-0-0 2:5:0.80	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.802	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03006	0.00406	0.06775
 2000-0-0 2:5:0.80	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.093	0.802	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03006	0.00406	0.06775
 2000-0-0 2:5:0.80	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.087	0.802	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03006	0.00406	0.06775
 2000-0-0 2:5:0.80	-0.0127	-0.0596	0.9961	0.0	0.0	0.0	-3.087	0.802	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03006	0.00406	0.06775
 2000-0-0 2:5:0.80	-0.0127	-0.0596	0.9961	0.0	0.0	0.0	-3.087	0.802	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03006	0.00406	0.06775
 2000-0-0 2:5:0.80	-0.0127	-0.0596	0.9961	0.0	0.0	0.0	-3.087	0.802	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03006	0.00406	0.06775
 2000-0-0 2:5:1.60	-0.0117	-0.0596	0.9966	0.0	0.0	0.0	-3.087	0.802	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03009	0.00406	0.06775
 2000-0-0 2:5:1.60	-0.0117	-0.0596	0.9966	0.0	0.0	0.0	-3.087	0.802	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03009	0.00406	0.06775
 2000-0-0 2:5:1.60	-0.0117	-0.0596	0.9966	0.0	0.0	0.0	-3.087	0.802	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03009	0.00406	0.06775
 2000-0-0 2:5:1.180	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.087	0.802	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03009	0.00406	0.06775
 2000-0-0 2:5:1.180	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.087	0.802	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03009	0.00406	0.06775
 2000-0-0 2:5:1.220	-0.0112	-0.0591	0.9966	0.0	0.0	0.0	-3.087	0.802	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03009	0.00406	0.06775
 2000-0-0 2:5:1.260	-0.0117	-0.0601	0.9971	0.0	0.0	0.0	-3.087	0.797	7.751	29.52	None	None	None	None	None	None	None	0.99719	-0.03009	0.00403	0.06775
 2000-0-0 2:5:1.260	-0.0117	-0.0601	0.9971	0.0	0.0	0.0	-3.087	0.797	7.751	29.52	None	None	None	None	None	None	None	0.99719	-0.03009	0.00403	0.06775
 2000-0-0 2:5:1.260	-0.0117	-0.0601	0.9971	0.0	0.0	0.0	-3.087	0.797	7.751	29.52	None	None	None	None	None	None	None	0.99719	-0.03009	0.00403	0.06775
 2000-0-0 2:5:1.360	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03009	0.00403	0.06775
 2000-0-0 2:5:1.440	-0.0122	-0.0596	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03009	0.00403	0.06775
 2000-0-0 2:5:1.440	-0.0122	-0.0596	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03009	0.00403	0.06775
 2000-0-0 2:5:1.600	-0.0117	-0.0601	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03009	0.00403	0.06775
 2000-0-0 2:5:1.600	-0.0117	-0.0601	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03009	0.00403	0.06775
 2000-0-0 2:5:1.600	-0.0117	-0.0601	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:5:1.600	-0.0117	-0.0601	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:5:1.600	-0.0117	-0.0601	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:5:1.740	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:5:1.780	-0.0122	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:5:1.820	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.59	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:5:1.820	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.59	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:5:1.880	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:5:1.880	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:5:2.80	-0.0117	-0.0596	0.9976	0.0	0.0	0.0	-3.093	0.797	7.751	29.59	None	None	None	None	None	None	None	0.99719	-0.03012	0.00406	0.06775
 2000-0-0 2:5:2.80	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.00406	0.06775
 2000-0-0 2:5:2.80	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.00406	0.06775
 2000-0-0 2:5:2.80	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.00406	0.06775
 2000-0-0 2:5:2.80	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.55	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:5:2.80	-0.0127	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.802	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:5:2.80	-0.0127	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.802	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:5:2.80	-0.0127	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.802	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:5:2.80	-0.0127	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.802	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:5:2.80	-0.0127	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:5:2.80	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:5:2.80	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:5:2.80	-0.0117	-0.0591	0.9971	0.0	0.0	0.0	-3.093	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03012	0.00403	0.06775
 2000-0-0 2:5:2.80	-0.0112	-0.0596	0.9966	0.0	0.0	0.0	-3.093	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:2.80	-0.0112	-0.0596	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:2.80	-0.0112	-0.0596	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:2.80	-0.0112	-0.0596	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.56	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:2.800	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:2.800	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:2.800	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:2.800	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:2.800	-0.0117	-0.0591	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:2.980	-0.0117	-0.0596	0.9976	0.0	0.0	0.0	-3.098	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:3.280	-0.0122	-0.0601	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:3.320	-0.0117	-0.0591	0.9976	0.0	0.0	0.0	-3.098	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:3.480	-0.0117	-0.0591	0.9976	0.0	0.0	0.0	-3.098	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:3.480	-0.0117	-0.0591	0.9976	0.0	0.0	0.0	-3.098	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:3.540	-0.0127	-0.0591	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.59	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:3.540	-0.0127	-0.0591	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.59	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:3.540	-0.0127	-0.0591	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.59	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:3.540	-0.0127	-0.0591	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.59	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:3.720	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:3.720	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:3.720	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:3.720	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:3.920	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:3.920	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:3.920	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:3.920	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:3.920	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:3.920	-0.0122	-0.0591	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:3.920	-0.0117	-0.0601	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:3.920	-0.0117	-0.0601	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:3.920	-0.0117	-0.0601	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:4.240	-0.0117	-0.0596	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:4.240	-0.0117	-0.0596	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:4.240	-0.0117	-0.0596	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:4.240	-0.0117	-0.0596	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:4.240	-0.0117	-0.0596	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:4.240	-0.0117	-0.0596	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:4.240	-0.0117	-0.0596	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:4.240	-0.0117	-0.0596	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:4.240	-0.0117	-0.0596	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:4.240	-0.0117	-0.0596	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:4.240	-0.0122	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.59	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:4.560	-0.0122	-0.0601	0.9966	0.0	0.0	0.0	-3.098	0.797	7.751	29.63	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:4.580	-0.0127	-0.0586	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:4.580	-0.0127	-0.0586	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:4.580	-0.0127	-0.0586	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.61	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:4.580	-0.0112	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.59	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:4.680	-0.0122	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.53	None	None	None	None	None	None	None	0.99719	-0.03015	0.00403	0.06775
 2000-0-0 2:5:4.860	-0.0117	-0.0596	0.9976	0.0	0.0	0.0	-3.098	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03018	0.00403	0.06775
 2000-0-0 2:5:4.860	-0.0117	-0.0596	0.9976	0.0	0.0	0.0	-3.098	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03018	0.00403	0.06775
 2000-0-0 2:5:4.940	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03018	0.00403	0.06775
 2000-0-0 2:5:4.940	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03018	0.00403	0.06775
 2000-0-0 2:5:4.940	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03018	0.00403	0.06775
 2000-0-0 2:5:4.940	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03018	0.00403	0.06775
 2000-0-0 2:5:4.940	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.57	None	None	None	None	None	None	None	0.99719	-0.03018	0.00403	0.06775
 2000-0-0 2:5:4.940	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03018	0.00403	0.06775
 2000-0-0 2:5:4.940	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03018	0.00403	0.06775
 2000-0-0 2:5:4.940	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03018	0.00403	0.06775
 2000-0-0 2:5:4.940	-0.0117	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.6	None	None	None	None	None	None	None	0.99719	-0.03018	0.00403	0.06775
 2000-0-0 2:5:5.160	-0.0127	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03018	0.004	0.06775
 2000-0-0 2:5:5.160	-0.0127	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03018	0.004	0.06775
 2000-0-0 2:5:5.160	-0.0127	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03018	0.004	0.06775
 2000-0-0 2:5:5.160	-0.0127	-0.0596	0.9971	0.0	0.0	0.0	-3.098	0.797	7.751	29.58	None	None	None	None	None	None	None	0.99719	-0.03018	0.00403	0.06775
 2000-0-0 2:5:5.160	-0.0112	-0.0591	0.9976	0.0	0.0	0.0	-3.098	0.797	7.751	29.59	None	None	None	None	None	None	None	0.99719	-0.03018	0.00403	0.06775
