Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz	lon	lat	Yaw	Speed	q1	q2	q3	q4
 2000-0-0 0:1:13.780	-0.0171	-0.0166	0.9985	0.0	0.0	0.0	-0.61	1.066	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:13.800	-0.0161	-0.0156	0.9971	0.0	0.0	0.0	-0.61	1.066	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:13.820	-0.0181	-0.0156	0.999	0.0	0.0	0.0	-0.61	1.066	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:13.840	-0.0171	-0.0166	0.998	0.0	0.0	0.0	-0.61	1.066	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:13.860	-0.0171	-0.0156	0.9971	0.0	0.0	0.0	-0.61	1.066	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:13.880	-0.0166	-0.0166	1.0	0.0	0.0	0.0	-0.61	1.066	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:13.900	-0.0156	-0.0161	0.998	0.0	0.0	0.0	-0.61	1.066	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:13.920	-0.0156	-0.0166	0.998	0.0	0.0	0.0	-0.61	1.066	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:13.940	-0.0156	-0.0166	0.999	0.0	0.0	0.0	-0.61	1.066	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:13.960	-0.0176	-0.0161	0.998	0.0	0.0	0.0	-0.61	1.066	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:13.980	-0.0181	-0.0151	0.9976	0.0	0.0	0.0	-0.61	1.066	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:14.0	-0.0181	-0.0166	0.999	0.0	0.0	0.0	-0.61	1.066	0.615	29.62	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:14.20	-0.0156	-0.0161	0.998	0.0	0.0	0.0	-0.61	1.066	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:14.40	-0.0166	-0.0156	0.9976	0.0	0.0	0.0	-0.61	1.066	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00815	0.00836	0.00546
 2000-0-0 0:1:14.60	-0.0156	-0.0166	0.9995	0.0	0.0	0.0	-0.61	1.066	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00818	0.00836	0.00546
 2000-0-0 0:1:14.80	-0.0161	-0.0166	0.9976	0.0	0.0	0.0	-0.61	1.066	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00818	0.00836	0.00546
 2000-0-0 0:1:14.100	-0.0171	-0.0171	0.9985	0.0	0.0	0.0	-0.61	1.066	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00818	0.00836	0.00546
 2000-0-0 0:1:14.120	-0.0181	-0.0156	0.9985	0.0	0.0	0.0	-0.61	1.066	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00818	0.00836	0.00546
 2000-0-0 0:1:14.140	-0.019	-0.0161	0.998	0.0	0.0	0.0	-0.61	1.066	0.615	29.68	None	None	None	None	None	None	None	0.99988	-0.00818	0.00836	0.00546
 2000-0-0 0:1:14.160	-0.0161	-0.0156	0.998	0.0	0.0	0.0	-0.61	1.071	0.615	29.68	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.180	-0.0166	-0.0161	0.999	0.0	0.0	0.0	-0.61	1.071	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.200	-0.0151	-0.0161	0.999	0.0	0.0	0.0	-0.61	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.220	-0.0176	-0.0151	0.9971	0.0	0.0	0.0	-0.61	1.071	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.240	-0.0161	-0.0171	1.0005	0.0	0.0	0.0	-0.61	1.071	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.260	-0.0171	-0.0156	0.9976	0.0	0.0	0.0	-0.61	1.071	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.280	-0.0171	-0.0156	0.998	0.0	0.0	0.0	-0.61	1.071	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.300	-0.0181	-0.0166	0.9995	0.0	0.0	0.0	-0.61	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.320	-0.0166	-0.0161	0.998	0.0	0.0	0.0	-0.61	1.071	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.340	-0.0166	-0.0166	0.999	0.0	0.0	0.0	-0.61	1.071	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.360	-0.0156	-0.0151	0.9985	0.0	0.0	0.0	-0.61	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.380	-0.0156	-0.0156	0.9985	0.0	0.0	0.0	-0.61	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.400	-0.0166	-0.0171	0.9995	0.0	0.0	0.0	-0.61	1.071	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.420	-0.0181	-0.0156	0.998	0.0	0.0	0.0	-0.61	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.440	-0.0186	-0.0161	0.9985	0.0	0.0	0.0	-0.61	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.460	-0.0176	-0.0161	0.9971	0.0	0.0	0.0	-0.61	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.480	-0.0151	-0.0166	0.9995	0.0	0.0	0.0	-0.61	1.071	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.500	-0.0146	-0.0161	0.999	0.0	0.0	0.0	-0.61	1.071	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.520	-0.0161	-0.0161	0.9985	0.0	0.0	0.0	-0.61	1.071	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.540	-0.0156	-0.0161	0.999	0.0	0.0	0.0	-0.61	1.071	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.560	-0.0176	-0.0156	0.998	0.0	0.0	0.0	-0.61	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.580	-0.0186	-0.0156	0.9971	0.0	0.0	0.0	-0.61	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.600	-0.0181	-0.0166	0.998	0.0	0.0	0.0	-0.61	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.620	-0.0161	-0.0166	0.999	0.0	0.0	0.0	-0.61	1.071	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.640	-0.0146	-0.0166	0.998	0.0	0.0	0.0	-0.61	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.660	-0.0151	-0.0166	0.999	0.0	0.0	0.0	-0.61	1.071	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.680	-0.0166	-0.0166	0.998	0.0	0.0	0.0	-0.61	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.700	-0.0176	-0.0156	0.998	0.0	0.0	0.0	-0.61	1.071	0.615	29.62	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.720	-0.0176	-0.0156	0.998	0.0	0.0	0.0	-0.61	1.071	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.740	-0.0176	-0.0156	0.998	0.0	0.0	0.0	-0.61	1.071	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.760	-0.0166	-0.0161	0.998	0.0	0.0	0.0	-0.61	1.071	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.780	-0.0151	-0.0166	0.999	0.0	0.0	0.0	-0.61	1.071	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.800	-0.0151	-0.0171	0.999	0.0	0.0	0.0	-0.61	1.071	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.820	-0.0166	-0.0166	0.9985	0.0	0.0	0.0	-0.61	1.071	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.840	-0.0181	-0.0161	0.998	0.0	0.0	0.0	-0.61	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.860	-0.0186	-0.0156	0.9985	0.0	0.0	0.0	-0.61	1.071	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.880	-0.0171	-0.0161	0.998	0.0	0.0	0.0	-0.615	1.071	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.900	-0.0166	-0.0161	0.998	0.0	0.0	0.0	-0.615	1.071	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.920	-0.0156	-0.0166	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.940	-0.0156	-0.0156	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.68	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.960	-0.0161	-0.0166	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:14.980	-0.0171	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:15.0	-0.0181	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:15.20	-0.0171	-0.0161	0.998	0.0	0.0	0.0	-0.615	1.071	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:15.40	-0.0166	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:15.60	-0.0161	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:15.80	-0.0161	-0.0161	0.998	0.0	0.0	0.0	-0.615	1.071	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:15.100	-0.0171	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:15.120	-0.0176	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:15.140	-0.0176	-0.0156	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:15.160	-0.0171	-0.0161	0.998	0.0	0.0	0.0	-0.615	1.071	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:15.180	-0.0166	-0.0166	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:15.200	-0.0176	-0.0166	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:15.220	-0.0166	-0.0161	0.999	0.0	0.0	0.0	-0.615	1.071	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:15.240	-0.0176	-0.0156	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:15.260	-0.0171	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.62	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:15.280	-0.0171	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:15.300	-0.0171	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00839	0.00546
 2000-0-0 0:1:15.320	-0.0166	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.340	-0.0171	-0.0166	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.360	-0.0166	-0.0166	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.380	-0.0166	-0.0166	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.400	-0.0176	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.420	-0.0171	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.440	-0.0166	-0.0156	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.460	-0.0161	-0.0156	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.480	-0.0161	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.500	-0.0161	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.520	-0.0166	-0.0166	0.998	0.0	0.0	0.0	-0.615	1.071	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00821	0.00842	0.00546
 2000-0-0 0:1:15.540	-0.0171	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00821	0.00842	0.00546
 2000-0-0 0:1:15.560	-0.0171	-0.0161	0.998	0.0	0.0	0.0	-0.615	1.071	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00821	0.00842	0.00546
 2000-0-0 0:1:15.580	-0.0171	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00821	0.00842	0.00546
 2000-0-0 0:1:15.600	-0.0156	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00821	0.00842	0.00546
 2000-0-0 0:1:15.620	-0.0166	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00821	0.00842	0.00546
 2000-0-0 0:1:15.640	-0.0166	-0.0156	0.998	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00821	0.00842	0.00546
 2000-0-0 0:1:15.660	-0.0171	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00821	0.00842	0.00546
 2000-0-0 0:1:15.680	-0.0171	-0.0156	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.700	-0.0161	-0.0156	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.720	-0.0161	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.740	-0.0166	-0.0161	0.998	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.760	-0.0171	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.780	-0.0176	-0.0156	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.800	-0.0166	-0.0156	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.820	-0.0166	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.840	-0.0161	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.860	-0.0166	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.69	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.880	-0.0171	-0.0171	0.998	0.0	0.0	0.0	-0.615	1.071	0.615	29.7	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.900	-0.0171	-0.0161	0.998	0.0	0.0	0.0	-0.615	1.071	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.920	-0.0176	-0.0156	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.940	-0.0171	-0.0156	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.960	-0.0166	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:15.980	-0.0161	-0.0166	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:16.0	-0.0166	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:16.20	-0.0171	-0.0156	0.999	0.0	0.0	0.0	-0.615	1.071	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:16.40	-0.0171	-0.0161	0.998	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:16.60	-0.0176	-0.0161	0.998	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:16.80	-0.0161	-0.0166	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:16.100	-0.0156	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:16.120	-0.0166	-0.0166	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.68	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:16.140	-0.0171	-0.0156	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.68	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:16.160	-0.0166	-0.0161	0.9976	0.0	0.0	0.0	-0.615	1.071	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:16.180	-0.0166	-0.0161	0.998	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:16.200	-0.0166	-0.0161	0.998	0.0	0.0	0.0	-0.615	1.071	0.615	29.68	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:16.220	-0.0166	-0.0166	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:16.240	-0.0176	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:16.260	-0.0171	-0.0166	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:16.280	-0.0176	-0.0166	0.998	0.0	0.0	0.0	-0.615	1.071	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:16.300	-0.0176	-0.0166	0.998	0.0	0.0	0.0	-0.615	1.071	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00818	0.00842	0.00546
 2000-0-0 0:1:16.320	-0.0171	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.071	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00821	0.00842	0.00546
 2000-0-0 0:1:16.340	-0.0171	-0.0156	0.9985	0.0	0.0	0.0	-0.615	1.077	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00821	0.00842	0.00546
 2000-0-0 0:1:16.360	-0.0176	-0.0166	0.9985	0.0	0.0	0.0	-0.615	1.077	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00821	0.00842	0.00546
 2000-0-0 0:1:16.380	-0.0171	-0.0161	0.998	0.0	0.0	0.0	-0.615	1.077	0.615	29.67	None	None	None	None	None	None	None	0.99988	-0.00821	0.00842	0.00546
 2000-0-0 0:1:16.400	-0.0171	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.077	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00821	0.00842	0.00546
 2000-0-0 0:1:16.420	-0.0171	-0.0166	0.9985	0.0	0.0	0.0	-0.615	1.077	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00821	0.00842	0.00546
 2000-0-0 0:1:16.440	-0.0176	-0.0166	0.999	0.0	0.0	0.0	-0.615	1.077	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00821	0.00842	0.00546
 2000-0-0 0:1:16.460	-0.0166	-0.0161	0.998	0.0	0.0	0.0	-0.615	1.077	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00821	0.00842	0.00546
 2000-0-0 0:1:16.480	-0.0171	-0.0156	0.998	0.0	0.0	0.0	-0.615	1.077	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00821	0.00845	0.00546
 2000-0-0 0:1:16.500	-0.0171	-0.0156	0.9985	0.0	0.0	0.0	-0.615	1.077	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00821	0.00845	0.00546
 2000-0-0 0:1:16.520	-0.0166	-0.0161	0.9976	0.0	0.0	0.0	-0.615	1.077	0.615	29.65	None	None	None	None	None	None	None	0.99988	-0.00821	0.00845	0.00546
 2000-0-0 0:1:16.540	-0.0166	-0.0156	0.9985	0.0	0.0	0.0	-0.615	1.077	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00821	0.00845	0.00546
 2000-0-0 0:1:16.560	-0.0166	-0.0166	0.9985	0.0	0.0	0.0	-0.615	1.077	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00821	0.00845	0.00546
 2000-0-0 0:1:16.580	-0.0166	-0.0161	0.9985	0.0	0.0	0.0	-0.615	1.077	0.615	29.63	None	None	None	None	None	None	None	0.99988	-0.00821	0.00845	0.00546
 2000-0-0 0:1:16.600	-0.0171	-0.0166	0.9976	0.0	0.0	0.0	-0.615	1.077	0.615	29.64	None	None	None	None	None	None	None	0.99988	-0.00821	0.00845	0.00546
 2000-0-0 0:1:16.620	-0.0171	-0.0156	0.9985	0.0	0.0	0.0	-0.615	1.077	0.615	29.66	None	None	None	None	None	None	None	0.99988	-0.00821	0.00845	0.00546
