timestep,vel_proxy_y
3158,0.03137390
3159,0.02956966
3160,0.02980581
3161,0.03117868
3162,0.03089776
3163,0.03392244
3164,0.02999466
3165,0.03291212
3166,0.03799326
3167,0.03901117
3168,0.03276047
3169,0.03111179
3170,0.03336887
3171,0.03349402
3172,0.03464786
3173,0.03536391
3174,0.03302808
3175,0.03271367
3176,0.03153047
3177,0.03394509
3178,0.03339002
3179,0.03472381
3180,0.03581892
3181,0.03550194
3182,0.03413622
3183,0.03326345
3184,0.03261186
3185,0.03237697
3186,0.03300365
3187,0.03320356
3188,0.03259087
3189,0.03005568
3190,0.03014239
3191,0.03115063
3192,0.03072731
3193,0.02869738
3194,0.02949016
3195,0.02963268
3196,0.02916588
3197,0.02893010
3198,0.03092518
3199,0.03020067
3200,0.03011041
3201,0.02548846
3202,0.02541806
3203,0.02576752
3204,0.01948223
3205,0.01828322
3206,0.01816203
3207,0.01798645
3208,0.01950123
3209,0.01897252
3210,0.01836627
3211,0.01770268
3212,0.01656627
3213,0.01656464
3214,0.01878624
3215,0.02127147
3216,0.02069748
3217,0.02209561
3218,0.02044484
3219,0.01822462
3220,0.02092701
3221,0.02154271
3222,0.02386814
3223,0.02632891
3224,0.02611635
3225,0.02558954
3226,0.02391451
3227,0.02516163
3228,0.02403207
3229,0.02648718
3230,0.02477948
3231,0.02241509
3232,0.02033646
3233,0.01738865
3234,0.01701919
3235,0.01496935
3236,0.01568966
3237,0.01897975
3238,0.03023650
3239,0.02868339
3240,0.02618367
3241,0.02788491
3242,0.02781401
3243,0.02487430
3244,0.02763403
3245,0.02727632
3246,0.02350567
3247,0.03136967
3248,0.03315516
3249,0.03431579
3250,0.03733670
3251,0.03607442
3252,0.03527422
3253,0.03497270
3254,0.03522117
3255,0.03649482
3256,0.03633731
3257,0.03457552
3258,0.03363775
3259,0.03217523
3260,0.03173554
3261,0.03311827
3262,0.03301461
3263,0.03604154
3264,0.03160116
3265,0.03453142
3266,0.03928306
3267,0.03849460
3268,0.03216745
3269,0.02911675
3270,0.03492435
3271,0.03546613
3272,0.03681250
3273,0.03462627
3274,0.03332824
3275,0.03439677
3276,0.03262828
3277,0.03265084
3278,0.03230172
3279,0.03019899
3280,0.03244834
3281,0.03273057
3282,0.03292448
3283,0.03300678
3284,0.03283438
3285,0.03361046
3286,0.03407335
3287,0.03469167
3288,0.03547262
3289,0.03385452
3290,0.03552385
3291,0.03690383
3292,0.03713667
3293,0.03592118
3294,0.03583807
3295,0.03516537
3296,0.03406051
3297,0.03291812
3298,0.03387421
3299,0.03135058
3300,0.02883451
3301,0.02647254
3302,0.02175037
3303,0.01999186
3304,0.01529788
3305,0.01617302
3306,0.01598179
3307,0.01493961
3308,0.01359774
3309,0.01145032
3310,0.00987398
3311,0.00951081
3312,0.01139670
3313,0.01460388
3314,0.02032521
3315,0.02285662
3316,0.02321265
3317,0.02430525
3318,0.02091269
3319,0.01810559
3320,0.02036045
3321,0.01900267
3322,0.01812636
3323,0.01772607
3324,0.01584993
3325,0.01603250
3326,0.01605847
3327,0.02112221
3328,0.02453095
3329,0.02527157
3330,0.02779778
3331,0.02883453
3332,0.02637405
3333,0.02742056
3334,0.02735215
3335,0.02694909
3336,0.02754605
3337,0.02981501
3338,0.03735269
3339,0.03533198
3340,0.03424120
3341,0.03501917
3342,0.03516674
3343,0.02926089
3344,0.02880402
3345,0.02827629
3346,0.02449486
3347,0.02922263
3348,0.03033935
3349,0.02891322
3350,0.03073429
3351,0.03082156
3352,0.02714580
3353,0.02670634
3354,0.02897195
3355,0.02801723
3356,0.02557046
3357,0.02246974
3358,0.03427743
3359,0.03790322
3360,0.02289987
3361,0.01949716
3362,0.00580406
3363,-0.01865562
3364,0.01470895
3365,0.03320487
3366,0.01644415
3367,0.00319612
3368,0.00944045
3369,0.02401404
3370,0.03344171
3371,0.03093405
3372,0.02150805
3373,0.00475597
3374,-0.01232182
3375,-0.01382686
3376,-0.00356343
3377,0.00352636
3378,0.00660973
3379,0.00552067
3380,0.00282575
3381,-0.00032524
3382,-0.00264465
3383,-0.00554327
3384,-0.00868742
3385,-0.01129114
3386,-0.01250519
3387,-0.01237805
3388,-0.01061270
3389,-0.00972733
3390,-0.00680152
3391,-0.00491583
3392,-0.00346240
3393,-0.00285840
3394,-0.00038496
3395,0.00135558
3396,0.00229217
3397,0.00257459
3398,0.00861435
3399,0.01131623
3400,0.01505239
3401,0.01553138
3402,0.02481247
3403,0.03198203
3404,0.03032409
3405,0.02998764
3406,0.02866807
3407,0.02317582
3408,0.02211784
3409,0.02115956
3410,0.02314875
3411,0.02461179
3412,0.01739031
3413,0.00759901
3414,0.00524301
3415,0.01565867
3416,-0.00090709
3417,-0.01841586
3418,-0.00373336
3419,0.00342384
3420,0.01009353
3421,0.01670043
3422,0.02317639
3423,0.04084723
3424,0.06350157
3425,0.07114117
3426,0.05126648
3427,0.02371605
3428,0.01329409
3429,0.00936374
3430,0.01079805
3431,0.01470885
3432,0.01693903
3433,0.01885206
3434,0.01617504
3435,0.01143211
3436,0.00961206
3437,0.00532931
3438,0.00741069
3439,0.00629694
3440,0.00264855
3441,-0.00096580
3442,-0.00195750
3443,-0.00697873
3444,-0.00397732
3445,-0.00041547
3446,-0.00260514
3447,0.00045093
3448,0.00177701
3449,0.00521340
3450,0.00964271
3451,0.01258359
3452,0.01942900
3453,0.02790065
3454,0.03491168
3455,0.04044210
3456,0.04245291
3457,0.04238131
3458,0.04237404
3459,0.04293626
3460,0.04415433
3461,0.04550365
3462,0.04707044
3463,0.05016356
3464,0.04477056
3465,0.04551130
3466,0.04630566
3467,0.04561180
3468,0.03588481
3469,0.03286673
3470,0.03379904
3471,0.03450163
3472,0.03564615
3473,0.04061088
3474,0.04151312
3475,0.04397483
3476,0.05135234
3477,0.04970290
3478,0.05243373
3479,0.04758190
3480,0.04557327
3481,0.04413895
3482,0.04409995
3483,0.04439966
3484,0.04165535
3485,0.03981220
3486,0.03698669
3487,0.03630401
3488,0.03455197
3489,0.03122949
3490,0.02926938
3491,0.02954016
3492,0.03032965
3493,0.02958528
3494,0.02896381
3495,0.02631616
3496,0.02139031
3497,0.01581947
3498,0.01435583
3499,0.01054680
3500,0.00826514
3501,0.00199471
3502,0.00032241
3503,-0.00193673
3504,-0.00723865
3505,-0.00866549
3506,-0.00720146
3507,-0.00352182
3508,0.00238358
3509,0.00619844
3510,0.00839927
3511,0.01159397
3512,0.01420392
3513,0.01596000
3514,0.01793699
3515,0.02116182
3516,0.02589340
3517,0.02988700
3518,0.02772860
3519,0.02747596
3520,0.03272387
3521,0.03347743
3522,0.03223030
3523,0.03255796
3524,0.03092414
3525,0.02931535
3526,0.03048545
3527,0.02916765
3528,0.03133063
3529,0.03231795
3530,0.02945768
3531,0.02692857
3532,0.02563570
3533,0.02522815
3534,0.02002420
3535,0.01537902
3536,0.01609465
3537,0.02365434
3538,0.02779643
3539,0.02357133
3540,0.01749591
3541,-0.01210969
3542,0.01863603
3543,0.06110852
3544,0.05357687
3545,0.02957385
3546,0.02845854
3547,0.03514414
3548,0.03176107
3549,0.01995206
3550,0.00151448
3551,-0.00223737
3552,0.00916789
3553,0.01727553
3554,0.02063851
3555,0.02112454
3556,0.01152301
3557,0.00537156
3558,0.00082426
3559,-0.00357492
3560,-0.00656422
3561,-0.00810602
3562,-0.00899516
3563,-0.00479237
3564,-0.00673606
3565,-0.00062899
3566,0.00657494
3567,0.00930251
3568,0.00635924
3569,0.00760499
3570,0.01565168
3571,0.01685506
3572,0.01925527
3573,0.01751221
3574,0.01854341
3575,0.02177248
3576,0.02736720
3577,0.03366264
3578,0.03843003
3579,0.03960202
3580,0.03915202
3581,0.03886541
3582,0.03859319
3583,0.03808735
3584,0.03659537
3585,0.03624705
3586,0.03558452
3587,0.03539570
3588,0.03668282
3589,0.03474270
3590,0.03427491
3591,0.03568019
3592,0.03630958
3593,0.03746152
3594,0.04307335
3595,0.04844126
3596,0.05097128
3597,0.05014789
3598,0.05418771
3599,0.05227879
3600,0.04794632
3601,0.04250695
3602,0.03400967
3603,0.03188213
3604,0.02519316
3605,0.02821194
3606,0.02969109
3607,0.03040031
3608,0.03035002
3609,0.02798416
3610,0.02615006
3611,0.02287182
3612,0.02012729
3613,0.01884081
3614,0.01833467
3615,0.01615025
3616,0.01386434
3617,0.01411313
3618,0.01153199
3619,0.01027372
3620,0.01389494
3621,0.01666240
3622,0.01910806
3623,0.02338760
3624,0.02722119
3625,0.03065006
3626,0.03505750
3627,0.04034334
3628,0.04206496
3629,0.04114162
3630,0.03702328
3631,0.03214310
3632,0.02995176
3633,0.02803190
3634,0.02658631
3635,0.03144915
3636,0.03322725
3637,0.03673558
3638,0.04461073
3639,0.04240117
3640,0.04271013
3641,0.04543905
3642,0.04571676
3643,0.03987607
3644,0.03853310
3645,0.03840015
3646,0.03415212
3647,0.03855006
3648,0.03955372
3649,0.03625586
3650,0.03526444
3651,0.03327557
3652,0.03044366
3653,0.02780162
3654,0.02630059
3655,0.02664034
3656,0.02552530
3657,0.02694150
3658,0.02297057
3659,0.02034872
3660,0.01791042
3661,0.01558642
3662,0.01261764
3663,0.01336936
3664,0.00560435
3665,0.00543976
3666,0.00818677
3667,0.00609531
3668,-0.00381398
3669,-0.00827864
3670,-0.00274476
3671,-0.00468577
3672,-0.00818566
3673,-0.01148861
3674,-0.01363471
3675,-0.01176576
3676,-0.00937735
3677,-0.00569660
3678,-0.00398274
3679,-0.00062853
3680,0.00123615
3681,0.00352778
3682,0.00651211
3683,0.00756809
3684,0.00865250
3685,0.01184515
3686,0.01338624
3687,0.01635115
3688,0.02099159
3689,0.02274265
3690,0.02420664
3691,0.02607912
3692,0.02551958
3693,0.02250173
3694,0.02332018
3695,0.02480064
3696,0.02480319
3697,0.02569237
3698,0.03176053
3699,0.03472346
3700,0.03717582
3701,0.03860823
3702,0.03341669
3703,0.03535533
3704,0.01962816
3705,0.01229346
3706,0.01156999
3707,0.01210430
3708,0.01777920
3709,0.01998669
3710,0.01937092
3711,0.01438360
3712,0.00876866
3713,0.01181720
3714,0.01947865
3715,0.02451841
3716,0.02822597
3717,0.02932925
3718,0.02617458
3719,0.02230518
3720,0.02081445
3721,0.01715985
3722,0.01432328
3723,0.01125487
3724,0.00709913
3725,0.00474822
3726,-0.00022563
3727,0.00758146
3728,0.00942785
3729,0.00911273
3730,0.00161516
3731,-0.00285566
3732,-0.00299626
3733,-0.00127960
3734,0.00171183
3735,0.01459841
3736,0.02548689
3737,0.03437492
3738,0.04311484
3739,0.04266267
3740,0.04098058
3741,0.03991914
3742,0.03942194
3743,0.03338793
3744,0.03400943
3745,0.03463795
3746,0.02948440
3747,0.03492731
3748,0.04437711
3749,0.04783354
3750,0.05726891
3751,0.05044239
3752,0.01860803
3753,-0.00514854
3754,-0.01321950
3755,-0.00287856
3756,0.00326144
3757,0.01148444
3758,0.01124465
3759,0.01157793
3760,0.01006577
3761,0.00879416
3762,-0.00574578
3763,-0.02098836
3764,-0.01786258
3765,0.00333701
3766,0.00587004
3767,0.00018825
3768,0.00146304
3769,0.00465250
3770,0.01234158
3771,0.01053934
3772,0.00361491
3773,-0.00291510
3774,-0.00621111
3775,-0.00500535
3776,-0.00457375
3777,-0.00169864
3778,-0.00075671
3779,-0.00087438
3780,-0.00464136
3781,-0.00378484
3782,-0.00208871
3783,-0.00073209
3784,-0.00075127
3785,0.00164461
3786,0.00457975
3787,0.00772419
3788,0.01195353
3789,0.01396756
3790,0.01803678
3791,0.01986796
3792,0.02141763
3793,0.02039951
3794,0.02333447
3795,0.02633045
3796,0.02693350
3797,0.02697271
3798,0.02981375
3799,0.02911156
3800,0.03078753
3801,0.02999930
3802,0.02883391
3803,0.03174645
3804,0.02960993
3805,0.03372928
3806,0.03399996
3807,0.03299795
3808,0.03546003
3809,0.03538873
3810,0.03214926
3811,0.03030434
3812,0.03240048
3813,0.03291439
3814,0.02834140
3815,0.02346705
3816,0.01890078
3817,0.01834157
3818,0.02778609
3819,0.03391163
3820,0.03802014
3821,0.03472579
3822,0.03366635
3823,0.03247327
3824,0.03125624
3825,0.03105327
3826,0.02444067
3827,0.02885522
3828,0.02583940
3829,0.02642516
3830,0.02117658
3831,0.01636954
3832,0.01848428
3833,0.01776532
3834,0.01878212
3835,0.01977229
3836,0.02028780
3837,0.02196566
3838,0.03057631
3839,0.02743032
3840,0.02572213
3841,0.02735737
3842,0.02851918
3843,0.02610700
3844,0.02796279
3845,0.02895244
3846,0.02585264
3847,0.02336498
3848,0.01145232
3849,-0.00086210
3850,0.00431070
3851,0.01920914
3852,0.01831377
3853,0.00839625
3854,0.00695520
3855,0.00684561
3856,0.00636741
3857,0.00115563
3858,-0.00698194
3859,-0.01619590
3860,-0.01570716
3861,-0.00724150
3862,-0.00192185
3863,-0.00224445
3864,-0.01286406
3865,-0.01587703
3866,-0.01498771
3867,-0.01600767
3868,-0.01672114
3869,-0.01582799
3870,-0.00623124
3871,-0.00318416
3872,0.00003507
3873,-0.00094751
3874,-0.00128561
3875,0.00151684
3876,0.00134578
3877,0.01090774
3878,0.01849940
3879,0.02486920
3880,0.02995193
3881,0.03506276
3882,0.03946897
3883,0.04279059
3884,0.04401012
3885,0.04577439
3886,0.04563826
3887,0.04370661
3888,0.04506018
3889,0.04455285
3890,0.04132143
3891,0.03697735
3892,0.03493325
3893,0.03573215
3894,0.03768212
3895,0.03709165
3896,0.03487524
3897,0.03331204
3898,0.03301883
3899,0.03264702
3900,0.03343404
3901,0.02925502
3902,0.02030922
3903,0.01754695
3904,0.00827834
3905,0.00491981
3906,0.00069771
3907,-0.00206764
3908,-0.00474506
3909,-0.00756134
3910,-0.00813480
3911,-0.00755981
3912,-0.00607205
3913,-0.00391989
3914,-0.00227024
3915,-0.00276427
3916,-0.00344398
3917,-0.00258875
3918,-0.00578632
3919,-0.00682609
3920,0.00181012
3921,0.00753170
3922,0.01396718
3923,0.02073932
3924,0.02398756
3925,0.02722169
3926,0.03185250
3927,0.03264350
3928,0.03724440
3929,0.03397446
3930,0.02609681
3931,0.02753776
3932,0.02948480
3933,0.02784078
3934,0.01832476
3935,0.00823687
3936,0.01090473
3937,0.02395471
3938,-0.00025027
3939,-0.00794213
3940,0.05282702
3941,0.06241297
3942,0.03907474
3943,0.03272504
3944,0.03316166
3945,0.01720552
3946,0.00253603
3947,-0.01257596
3948,-0.00688812
3949,0.00423229
3950,0.00942292
3951,0.01126521
3952,0.01007713
3953,0.00600128
3954,0.00424303
3955,0.00180410
3956,-0.00306553
3957,-0.00613672
3958,-0.00553616
3959,-0.00312766
3960,0.00034263
3961,0.00527165
3962,0.00881475
3963,0.01464313
3964,0.01030983
3965,0.01904743
3966,0.02440665
3967,0.02899877
3968,0.02598386
3969,0.02713443
3970,0.03125860
3971,0.03293353
3972,0.03476707
3973,0.03821991
3974,0.04025006
3975,0.04485261
3976,0.05321600
3977,0.05282906
3978,0.05198947
3979,0.04213795
3980,0.04117528
3981,0.03651795
3982,0.03584635
3983,0.03617762
3984,0.03620150
3985,0.03273255
3986,0.02417596
3987,0.01285200
3988,-0.00511977
3989,-0.00734707
3990,0.01717868
3991,0.02463704
3992,0.02846761
3993,0.02948250
3994,0.02144870
3995,0.00935642
3996,-0.00287880
3997,-0.00947923
3998,0.00367814
3999,0.01327799
4000,0.00686947
4001,0.02595765
4002,0.03722142
4003,0.00517627
4004,-0.00684417
4005,0.00469476
4006,0.00573917
4007,-0.01219775
4008,-0.02909968
4009,-0.04051623
4010,-0.04600835
4011,-0.04869136
4012,-0.04336609
4013,-0.03384379
4014,-0.03413792
4015,-0.03647756
4016,-0.03185389
4017,-0.02507577
4018,-0.02138174
4019,-0.01504925
4020,-0.00810317
4021,-0.00161252
4022,0.00476680
4023,0.00868480
4024,0.01055139
4025,0.01198347
4026,0.00637978
4027,0.00897047
4028,0.00973491
4029,0.00984653
4030,0.00287293
4031,0.00035979
4032,-0.00019188
4033,0.00040205
4034,0.00008615
4035,-0.00050450
4036,-0.00163358
4037,0.00173962
4038,0.00828162
4039,0.01030247
4040,0.01126027
4041,0.01310446
4042,0.01340023
4043,0.01437339
4044,0.01465526
4045,0.01712411
4046,0.01399920
4047,0.01914341
4048,0.01866123
4049,0.01806315
4050,0.01774016
4051,0.01933603
4052,0.02364137
4053,0.02177685
4054,0.02660861
4055,0.03065181
4056,0.03156858
4057,0.02983760
4058,0.02698720
4059,0.02507759
4060,0.02115175
4061,0.02041398
4062,0.01857025
4063,0.02149063
4064,0.01549631
4065,0.01924474
4066,0.02400879
4067,0.03118895
4068,0.05667450
4069,0.05434325
4070,0.04296598
4071,0.02452057
4072,0.02919579
4073,0.03034375
4074,0.03203092
4075,0.03595652
4076,0.03932084
4077,0.04018627
4078,0.03943026
4079,0.04261080
4080,0.04358514
4081,0.04493731
4082,0.04241261
4083,0.04224981
4084,0.04127449
4085,0.04197312
4086,0.04167239
4087,0.04138222
4088,0.04091307
4089,0.03655858
4090,0.03515681
4091,0.03548521
4092,0.03125390
4093,0.02704982
4094,0.02859230
4095,0.02998160
4096,0.03079434
4097,0.03146455
4098,0.03346448
4099,0.03487853
4100,0.03625074
4101,0.03710492
4102,0.03980469
4103,0.04372726
4104,0.03750578
4105,0.03444840
4106,0.03238527
4107,0.03332083
4108,0.03567778
4109,0.03442039
4110,0.03492089
4111,0.03589796
4112,0.03535536
4113,0.03471408
4114,0.03716815
4115,0.03740976
4116,0.03633192
4117,0.03769951
4118,0.03372402
4119,0.03187857
4120,0.03675997
4121,0.03822817
4122,0.03825662
4123,0.03852347
4124,0.03756493
4125,0.03686769
4126,0.03800574
4127,0.03897144
4128,0.03790145
4129,0.03845976
4130,0.03374729
4131,0.03168110
4132,0.03091094
4133,0.02861867
4134,0.02731458
4135,0.02653881
4136,0.02600655
4137,0.03033768
4138,0.03707376
4139,0.03282521
4140,0.03146415
4141,0.03159492
4142,0.02988795
4143,0.02582222
4144,0.02735149
4145,0.02730745
4146,0.02512697
4147,0.03353319
4148,0.03506166
4149,0.03657436
4150,0.03763107
4151,0.03503886
4152,0.03853220
4153,0.03766392
4154,0.03946614
4155,0.03872624
4156,0.03650948
4157,0.03446961
4158,0.03153858
4159,0.03087005
4160,0.03026357
4161,0.03138503
4162,0.03057290
4163,0.03227575
4164,0.02666480
4165,0.02951497
4166,0.03528742
4167,0.03696062
4168,0.03154587
4169,0.03037971
4170,0.03433032
4171,0.03504521
4172,0.03567730
4173,0.03597103
4174,0.03422615
4175,0.03335363
4176,0.03012486
4177,0.03259564
4178,0.03269812
4179,0.03488395
4180,0.03345647
4181,0.03329019
4182,0.03247065
4183,0.03193049
4184,0.03258513
4185,0.03280925
4186,0.03307666
4187,0.03254047
4188,0.03190034
4189,0.02881877
4190,0.02831882
4191,0.02906157
4192,0.02851510
4193,0.02636432
4194,0.02730303
4195,0.02740370
4196,0.02774985
4197,0.02840267
4198,0.03097644
4199,0.03057041
4200,0.03039602
4201,0.02569823
4202,0.02450962
4203,0.02460358
4204,0.02048708
4205,0.01980054
4206,0.02077794
4207,0.02011663
4208,0.02114836
4209,0.01967329
4210,0.01910909
4211,0.01926643
4212,0.01963478
4213,0.01983727
4214,0.02136963
4215,0.02169321
4216,0.01862726
4217,0.01781473
4218,0.01558420
4219,0.01398252
4220,0.01698779
4221,0.01684878
4222,0.01756637
4223,0.01936215
4224,0.02079446
4225,0.02197332
4226,0.02170148
4227,0.02396649
4228,0.02218465
4229,0.02365423
4230,0.02030207
4231,0.01793276
4232,0.01645935
4233,0.01455980
4234,0.01482288
4235,0.01247782
4236,0.01280895
4237,0.01678629
4238,0.02902142
4239,0.03029279
4240,0.03116413
4241,0.03410691
4242,0.03523888
4243,0.03240133
4244,0.03532453
4245,0.03465264
4246,0.02939954
4247,0.03540220
4248,0.03612999
4249,0.03379170
4250,0.03359858
4251,0.03233649
4252,0.03177336
4253,0.03214882
4254,0.03226701
4255,0.03392928
4256,0.03481509
4257,0.03302914
4258,0.03257781
4259,0.03246524
4260,0.03282294
4261,0.03447977
4262,0.03468550
4263,0.03793206
4264,0.03363226
4265,0.03667510
4266,0.04085806
4267,0.04117062
4268,0.03476741
4269,0.03149797
4270,0.03614629
4271,0.03645117
4272,0.03752890
4273,0.03558462
4274,0.03409208
4275,0.03364515
4276,0.03452588
4277,0.03317821
4278,0.03146700
4279,0.02959148
4280,0.03248870
4281,0.03304034
4282,0.03317450
4283,0.03390819
4284,0.03311421
4285,0.03335541
4286,0.03347793
4287,0.03388206
4288,0.03500697
4289,0.03301619
4290,0.03396105
4291,0.03513830
4292,0.03497605
4293,0.03351412
4294,0.03451195
4295,0.03461743
4296,0.03453688
4297,0.03427910
4298,0.03656792
4299,0.03522834
4300,0.03351001
4301,0.03282541
4302,0.02983085
4303,0.02976385
4304,0.02456290
4305,0.02563106
4306,0.02427775
4307,0.02406125
4308,0.02498542
4309,0.02304194
4310,0.02413823
4311,0.02470186
4312,0.02487826
4313,0.02491863
4314,0.02635862
4315,0.02739070
4316,0.02628450
4317,0.02733669
4318,0.02666952
4319,0.02565614
4320,0.02717057
4321,0.02562345
4322,0.02681668
4323,0.02872368
4324,0.02921507
4325,0.02980893
4326,0.02985671
4327,0.03188153
4328,0.03246347
4329,0.03480145
4330,0.03433883
4331,0.03388042
4332,0.03427543
4333,0.03304034
4334,0.03219562
4335,0.03012940
4336,0.02994660
4337,0.03291515
4338,0.04039521
4339,0.03743490
4340,0.03633142
4341,0.03657888
4342,0.03672827
4343,0.03355011
4344,0.03654072
4345,0.03677623
4346,0.03205388
4347,0.03777897
4348,0.03704744
4349,0.03557838
4350,0.03654210
4351,0.03435465
4352,0.03426278
4353,0.03477146
4354,0.03495517
4355,0.03626678
4356,0.03695318
4357,0.03589278
4358,0.03624285
4359,0.03596536
4360,0.03705255
4361,0.03850367
4362,0.03737208
4363,0.03766271
4364,0.03012174
4365,0.03223577
4366,0.03580797
4367,0.03834174
4368,0.03329733
4369,0.02819563
4370,0.03127545
4371,0.03141349
4372,0.03204246
4373,0.02930457
4374,0.02694434
4375,0.02451725
4376,0.02115853
4377,0.01958170
4378,0.01781206
4379,0.01526795
4380,0.01487865
4381,0.01285991
4382,0.01120739
4383,0.01061141
4384,0.01111571
4385,0.01145939
4386,0.01145381
4387,0.01099579
4388,0.01100446
4389,0.01059714
4390,0.01295466
4391,0.01561313
4392,0.01706534
4393,0.01703986
4394,0.01975106
4395,0.02168811
4396,0.02281290
4397,0.02492770
4398,0.03201097
4399,0.03247012
4400,0.03386804
4401,0.03252888
4402,0.03014648
4403,0.02893599
4404,0.02140361
4405,0.02035736
4406,0.02220271
4407,0.02353890
4408,0.02359375
4409,0.02211479
4410,0.02324269
4411,0.02570804
4412,0.02937627
4413,0.03181044
4414,0.03364169
4415,0.03222689
4416,0.02997928
4417,0.03110637
4418,0.02998549
4419,0.02639671
4420,0.02598473
4421,0.02262305
4422,0.02055529
4423,0.01884401
4424,0.01712561
4425,0.01547938
4426,0.01361331
4427,0.01556185
4428,0.01742999
4429,0.02107473
4430,0.01819418
4431,0.01442756
4432,0.01123984
4433,0.00815941
4434,0.00419212
4435,0.00412282
4436,0.00661417
4437,0.01211858
4438,0.02166285
4439,0.02317915
4440,0.02712666
4441,0.03133194
4442,0.03151782
4443,0.03033420
4444,0.03243237
4445,0.02935150
4446,0.02392478
4447,0.03064169
4448,0.04125589
4449,0.05216380
4450,0.06185957
4451,0.04340195
4452,0.01139215
4453,-0.01723571
4454,-0.01293437
4455,0.00854689
4456,0.00315440
4457,-0.00002726
4458,0.00865068
4459,0.02096355
4460,0.02936356
4461,0.03054272
4462,0.01991679
4463,0.00222073
4464,-0.02389598
4465,-0.01785792
4466,0.00094121
4467,0.00651989
4468,0.00591176
4469,0.00837030
4470,0.01435620
4471,0.01150019
4472,0.00605480
4473,-0.00017884
4474,-0.00380108
4475,-0.00498394
4476,-0.01006630
4477,-0.00700037
4478,-0.00387371
4479,-0.00484042
4480,-0.00886311
4481,-0.00966305
4482,-0.00568702
4483,-0.00239957
4484,-0.00158382
4485,0.00193613
4486,0.00571442
4487,0.00792917
4488,0.00961883
4489,0.01029256
4490,0.01063980
4491,0.01100113
4492,0.01072793
4493,0.01028742
4494,0.01242482
4495,0.01553143
4496,0.01741834
4497,0.01952823
4498,0.02526087
4499,0.02958568
4500,0.03318916
4501,0.04018671
4502,0.03573295
4503,0.03056086
4504,0.01563347
4505,0.00927420
4506,0.01881277
4507,0.02578771
4508,0.02893118
4509,0.02541164
4510,0.01338449
4511,0.00907185
4512,0.00904124
4513,0.00509894
4514,-0.00247250
4515,0.00203711
4516,0.00980761
4517,0.02327472
4518,0.04158669
4519,0.05522425
4520,0.06906877
4521,0.07448573
4522,0.06718253
4523,0.04064663
4524,0.01678553
4525,0.01232118
4526,0.00921191
4527,0.01265780
4528,0.01643972
4529,0.02011337
4530,0.01769417
4531,0.01340329
4532,0.00719182
4533,0.00337053
4534,-0.00182346
4535,-0.00726570
4536,-0.00983557
4537,-0.01028591
4538,-0.00446792
4539,-0.00066127
4540,0.00066768
4541,-0.00004681
4542,0.00216014
4543,0.00093874
4544,0.00580343
4545,0.01323503
4546,0.01428793
4547,0.01847625
4548,0.02169337
4549,0.02560584
4550,0.02909442
4551,0.02986901
4552,0.04089301
4553,0.04903515
4554,0.04856675
4555,0.04533186
4556,0.04145883
4557,0.03689963
4558,0.03259693
4559,0.02986472
4560,0.02752356
4561,0.02609606
4562,0.02366466
4563,0.02626141
4564,0.02023001
4565,0.02477691
4566,0.02937861
4567,0.03268448
4568,0.02869561
4569,0.03298355
4570,0.03858802
4571,0.03745717
4572,0.04065736
4573,0.04133709
4574,0.03981729
4575,0.04044949
4576,0.04431527
4577,0.03827222
4578,0.03436327
4579,0.02868302
4580,0.02544221
4581,0.02187066
4582,0.02033768
4583,0.02100000
4584,0.02127672
4585,0.02469299
4586,0.03031266
4587,0.03319401
4588,0.03784289
4589,0.03779964
4590,0.03587442
4591,0.02981859
4592,0.02192648
4593,0.01470587
4594,0.00991431
4595,0.00804386
4596,0.00510985
4597,0.00178359
4598,0.00445040
4599,0.00549380
4600,0.00625590
4601,0.00216326
4602,0.01284916
4603,0.02043813
4604,0.01696875
4605,0.01446300
4606,0.01313519
4607,0.01288983
4608,0.01628854
4609,0.01853229
4610,0.01880939
4611,0.02099520
4612,0.02277529
4613,0.02434186
4614,0.02820611
4615,0.03005644
4616,0.02881469
4617,0.02996822
4618,0.02842879
4619,0.02447215
4620,0.02191403
4621,0.02046629
4622,0.02417622
4623,0.02937816
4624,0.02666650
4625,0.01917140
4626,0.01488534
4627,0.01660546
4628,0.00775785
4629,-0.01619497
4630,-0.02129903
4631,-0.01896629
4632,-0.01232218
4633,-0.00108150
4634,0.01894416
4635,0.04325129
4636,0.04637827
4637,0.04287977
4638,0.03165025
4639,0.01048654
4640,-0.00437021
4641,-0.00292039
4642,0.00798454
4643,0.01100728
4644,0.01043875
4645,0.00931622
4646,0.00181570
4647,-0.00124814
4648,-0.00743651
4649,-0.00996818
4650,-0.01034499
4651,-0.01052249
4652,-0.00282561
4653,0.00295931
4654,0.00913695
4655,0.01298524
4656,0.01675574
4657,0.01854828
4658,0.02053488
4659,0.02447585
4660,0.02697407
4661,0.03192360
4662,0.03686214
4663,0.04460726
4664,0.04337884
4665,0.04630425
4666,0.04668254
4667,0.04579377
4668,0.03713490
4669,0.03382399
4670,0.03355383
4671,0.03351702
4672,0.03670818
4673,0.04268577
4674,0.04549971
4675,0.04941763
4676,0.05736769
4677,0.05492165
4678,0.05368606
4679,0.04532120
4680,0.04163263
4681,0.04113465
4682,0.04389702
4683,0.04590810
4684,0.04357272
4685,0.04165959
4686,0.03950949
4687,0.03614981
4688,0.03293305
4689,0.03091347
4690,0.02985814
4691,0.02967730
