1.018906593322753906e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-7.335180789232254028e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-7.047070264816284180e-01,6.627975702285766602e-01,6.627975702285766602e-01,7.047070264816284180e-01,-6.627975702285766602e-01,-6.627975702285766602e-01,-1.018906593322753906e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.335174828767776489e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.015962243080139160e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.361841559410095215e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-6.308726668357849121e-01,7.022361755371093750e-01,7.022361755371093750e-01,6.308726668357849121e-01,-7.022361755371093750e-01,-7.022361755371093750e-01,-1.015962243080139160e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.361841410398483276e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.011707901954650879e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.986262649297714233e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-5.528405308723449707e-01,7.399003505706787109e-01,7.399003505706787109e-01,5.528405308723449707e-01,-7.399003505706787109e-01,-7.399003505706787109e-01,-1.011707901954650879e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.986262649297714233e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.005979299545288086e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.604082226753234863e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-4.715237021446228027e-01,7.756333947181701660e-01,7.756333947181701660e-01,4.715237021446228027e-01,-7.756333947181701660e-01,-7.756333947181701660e-01,-1.005979299545288086e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.604082226753234863e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.986315965652465820e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-3.212662935256958008e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-3.877775967121124268e-01,8.092812895774841309e-01,8.092812895774841309e-01,3.877775967121124268e-01,-8.092812895774841309e-01,-8.092812895774841309e-01,-9.986317157745361328e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.212662935256958008e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.895245432853698730e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-3.809445202350616455e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-3.023961782455444336e-01,8.406953811645507812e-01,8.406953811645507812e-01,3.023961782455444336e-01,-8.406953811645507812e-01,-8.406953811645507812e-01,-9.895245432853698730e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.809445500373840332e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.785331487655639648e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-4.391947090625762939e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.161107808351516724e-01,8.697388768196105957e-01,8.697388768196105957e-01,2.161107808351516724e-01,-8.697388768196105957e-01,-8.697388768196105957e-01,-9.785332083702087402e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.391947686672210693e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.655416011810302734e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-4.957765638828277588e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.295949667692184448e-01,8.962856531143188477e-01,8.962856531143188477e-01,1.295949667692184448e-01,-8.962856531143188477e-01,-8.962856531143188477e-01,-9.655417203903198242e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.957767128944396973e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.504459500312805176e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-5.504596233367919922e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-4.346633702516555786e-02,9.202187657356262207e-01,9.202187657356262207e-01,4.346633702516555786e-02,-9.202187657356262207e-01,-9.202187657356262207e-01,-9.504460096359252930e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.504589676856994629e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.331561923027038574e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-6.030218005180358887e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,4.170957207679748535e-02,9.414284825325012207e-01,9.414284825325012207e-01,-4.170957207679748535e-02,-9.414284825325012207e-01,-9.414284825325012207e-01,-9.331561923027038574e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.030219197273254395e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.135962128639221191e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-6.532531380653381348e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,1.254162788391113281e-01,9.598217606544494629e-01,9.598217606544494629e-01,-1.254162788391113281e-01,-9.598217606544494629e-01,-9.598217606544494629e-01,-9.135962128639221191e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.532534956932067871e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.917020559310913086e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-7.009544372558593750e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,2.071826905012130737e-01,9.753128886222839355e-01,9.753128886222839355e-01,-2.071826905012130737e-01,-9.753128886222839355e-01,-9.753128886222839355e-01,-8.917020559310913086e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.009544968605041504e-01,0.000000000000000000e+00,0.000000000000000000e+00
